TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          21, 2.49520678e-01, 3.90377556e-02, 6.03259959e-03, 2.09744399e-01, -1.02916735e-01, -6.47663422e-03, 2.56622594e-02, 6.03259959e-03, 2.51248808e-01, 6.39177827e+00, 3.06000000e+00, 6.94051855e-310, -1.14056999e+04, 1.66161002e+06, -2.21132881e+00, 3.55665039e-02, 1.04173741e-02, 4.69459231e-02, 3.22569831e+00, -6.1829036873, 14.0000000000, 25.0000000000, 0.9303676486
          22, 2.52915459e-01, 3.80476819e-02, 6.66606227e-03, 2.12471564e-01, -1.04485565e-01, -4.80387239e-03, 2.44923783e-02, 6.66606227e-03, 2.54585897e-01, 6.64732898e+00, 3.06000000e+00, 6.94051855e-310, -1.11236212e+04, 1.64194729e+06, -2.21012703e+00, 3.97070813e-02, -3.13665039e-03, 2.39595177e-02, 3.22554292e+00, -6.1611223104, 14.0000000000, 25.0000000000, 0.9736280640
          23, 2.56245257e-01, 3.71287408e-02, 7.23385895e-03, 2.15125361e-01, -1.06049333e-01, -3.26067969e-03, 2.33969971e-02, 7.23385895e-03, 2.57861893e-01, 6.90153373e+00, 3.06000000e+00, 6.94051855e-310, -1.08739289e+04, 1.62264358e+06, -2.20767643e+00, 4.29561960e-02, -1.80326697e-02, -1.59211549e-03, 3.22722210e+00, -6.1353955441, 14.0000000000, 25.0000000000, 1.0174302657
          24, 2.59451269e-01, 3.62678579e-02, 7.74462161e-03, 2.17675024e-01, -1.07570107e-01, -1.83323981e-03, 2.23661994e-02, 7.74462161e-03, 2.61017378e-01, 7.15375220e+00, 3.06000000e+00, 6.94051855e-310, -1.06565882e+04, 1.60350292e+06, -2.20883758e+00, 3.74582585e-02, -3.63824625e-02, -3.06281530e-02, 3.22498798e+00, -6.1035867843, 14.0000000000, 25.0000000000, 1.0611444155
          25, 2.62498504e-01, 3.54680298e-02, 8.20043522e-03, 2.20077555e-01, -1.09008581e-01, -5.25275997e-04, 2.14048451e-02, 8.20043522e-03, 2.64017572e-01, 7.40098915e+00, 3.06000000e+00, 6.94051855e-310, -1.04653827e+04, 1.58424707e+06, -2.20881372e+00, 4.76203691e-02, -5.47093080e-02, -5.55766128e-02, 3.22484122e+00, -6.0664401093, 14.0000000000, 25.0000000000, 1.1044098139
          26, 2.65431795e-01, 3.47205834e-02, 8.61001741e-03, 2.22345741e-01, -1.10385802e-01, 6.80924636e-04, 2.05018804e-02, 8.61001741e-03, 2.66906781e-01, 7.64479653e+00, 3.06000000e+00, 6.94051855e-310, -1.02966472e+04, 1.56458303e+06, -2.21253726e+00, 2.73277432e-02, -7.57266391e-02, -8.16469484e-02, 3.21904392e+00, -6.0262924283, 15.0000000000, 25.0000000000, 1.1498977979
          27, 2.68223427e-01, 3.40207046e-02, 8.97835407e-03, 2.24455323e-01, -1.11669906e-01, 1.78979188e-03, 1.96539774e-02, 8.97835407e-03, 2.69657072e-01, 7.88412323e+00, 3.06000000e+00, 6.94051855e-310, -1.01469033e+04, 1.54447298e+06, -2.21435843e+00, 4.75323216e-02, -9.91678072e-02, -1.04426367e-01, 3.21882730e+00, -5.9858659083, 15.0000000000, 25.0000000000, 1.1949515820
          28, 2.70891069e-01, 3.33670636e-02, 9.30579145e-03, 2.26438193e-01, -1.12876229e-01, 2.80586298e-03, 1.88588653e-02, 9.30579145e-03, 2.72286017e-01, 8.11851686e+00, 3.06000000e+00, 6.94051855e-310, -1.00121441e+04, 1.52394659e+06, -2.22106660e+00, 2.21521941e-02, -1.17772841e-01, -1.27123209e-01, 3.21028941e+00, -5.9456815900, 16.0000000000, 25.0000000000, 1.2419791659
          29, 2.73413364e-01, 3.27479196e-02, 9.59656701e-03, 2.28277215e-01, -1.13986078e-01, 3.74047106e-03, 1.81059596e-02, 9.59656701e-03, 2.74771665e-01, 8.34903002e+00, 3.06000000e+00, 6.94051855e-310, -9.89211471e+03, 1.50307371e+06, -2.22526379e+00, 5.04372368e-02, -1.34966407e-01, -1.43138905e-01, 3.20743641e+00, -5.9058699830, 16.0000000000, 25.0000000000, 1.2890622139
          30, 2.75836977e-01, 3.21613762e-02, 9.85221292e-03, 2.30037696e-01, -1.15029221e-01, 4.59797073e-03, 1.73908760e-02, 9.85221292e-03, 2.77160512e-01, 8.57665342e+00, 3.06000000e+00, 6.94051855e-310, -9.78225499e+03, 1.48192958e+06, -2.23005467e+00, 4.78861639e-02, -1.46579993e-01, -1.56068857e-01, 3.20389850e+00, -5.8659519234, 15.0000000000, 25.0000000000, 1.3342519482
