"PointID"	"x"	"y"	"Temperature"	"Heat_Flux"
88	1.040630934271893e+01	4.911436253665930e-01	3.418840634175367e+02	-2.516461162275440e+00	
89	1.041403544987113e+01	4.925546630792782e-01	3.419096005540437e+02	-2.507984077322598e+00	
90	1.042178276748976e+01	4.938441702991332e-01	3.419359670883095e+02	-2.499121028352599e+00	
91	1.042954938404012e+01	4.950118288595469e-01	3.419631539998568e+02	-2.489872820731600e+00	
92	1.043733338322578e+01	4.960573506582416e-01	3.419911514651649e+02	-2.480240622777023e+00	
93	1.044513284446144e+01	4.969804777283580e-01	3.420199488436537e+02	-2.470225572412319e+00	
94	1.045294584334672e+01	4.977809823021046e-01	3.420495347119952e+02	-2.459828012244544e+00	
95	1.046077045214106e+01	4.984586668669563e-01	3.420798970896979e+02	-2.449047895524564e+00	
96	1.046860474023934e+01	4.990133642143869e-01	3.421110238231955e+02	-2.437886448454258e+00	
97	1.047644677464818e+01	4.994449374811263e-01	3.421429028963196e+02	-2.426347314624788e+00	
98	1.048429462046293e+01	4.997532801829286e-01	3.421755225277555e+02	-2.414437495376218e+00	
99	1.049214634134509e+01	4.999383162408460e-01	3.422088708953399e+02	-2.402166468699374e+00	
100	1.050000000000000e+01	5.000000000000000e-01	3.422429355868883e+02	-2.389543178504010e+00	
101	1.050785365865491e+01	4.999383162408460e-01	3.422777032341248e+02	-2.376575235053565e+00	
102	1.051570537953707e+01	4.997532801829286e-01	3.423131593918421e+02	-2.363268923893941e+00	
103	1.052355322535182e+01	4.994449374811263e-01	3.423492886380660e+02	-2.349630192367925e+00	
104	1.053139525976066e+01	4.990133642143870e-01	3.423860747385975e+02	-2.335665011913314e+00	
105	1.053922954785894e+01	4.984586668669563e-01	3.424235008618629e+02	-2.321380544516201e+00	
106	1.054705415665328e+01	4.977809823021047e-01	3.424615496733925e+02	-2.306785303049114e+00	
107	1.055486715553856e+01	4.969804777283580e-01	3.425002033129535e+02	-2.291889216085767e+00	
108	1.056266661677422e+01	4.960573506582416e-01	3.425394432342056e+02	-2.276702788708327e+00	
109	1.057045061595988e+01	4.950118288595469e-01	3.425792500337747e+02	-2.261236465026081e+00	
110	1.057821723251024e+01	4.938441702991332e-01	3.426196033533430e+02	-2.245500281125989e+00	
111	1.058596455012887e+01	4.925546630792781e-01	3.426604819001040e+02	-2.229504254185819e+00	
112	1.059369065728107e+01	4.911436253665929e-01	3.427018635208898e+02	-2.213259009388065e+00	
113	1.060139364766553e+01	4.896114053135192e-01	3.427437252230130e+02	-2.196775533272893e+00	
114	1.060907162068461e+01	4.879583809724277e-01	3.427860432023737e+02	-2.180065125726815e+00	
115	1.061672268191337e+01	4.861849602023400e-01	3.428287928898803e+02	-2.163139651361556e+00	
